"Day","Items","Note","Amount"
"68","Retail","Revenue - Retail Sales Miami - Mouthwash","480"
"68","Retail","Revenue - Retail Sales Miami - Body Wash","480"
"68","Retail","Revenue - Retail Sales Miami - Shampoo","558"
"68","Retail","Revenue - Retail Sales San Francisco - Mouthwash","4830"
"68","Retail","Revenue - Retail Sales San Francisco - Body Wash","7050"
"68","Retail","Revenue - Retail Sales San Francisco - Shampoo","5518"
"68","Rental Expense","Cash Payment - RentalLos Angeles","(2160)"
"68","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","(716)"
"68","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"68","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","(70)"
"68","Rental Expense","Cash Payment - RentalNew York","(5360)"
"68","Rental Expense","Cash Payment - RentalChicago","(2960)"
"68","Rental Expense","Cash Payment - RentalWashington, D.C.","(4880)"
"68","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","(310)"
"68","Rental Expense","Cash Payment - RentalMiami","(2240)"
"68","Overflow Expense - Retail","Cash Payment - Overflow Fee San Francisco","(590)"
"68","Rental Expense","Cash Payment - RentalSan Francisco","(4480)"
"67","Wholesales (B2B)","Revenue - B2B SO ID: 9920","40680"
"67","Wholesales (B2B)","Revenue - B2B SO ID: 9354","47915"
"67","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 10430","(152320)"
"67","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - San Francisco - Mouthwash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - San Francisco - Body Wash","(1000)"
"67","Marketing Expense","Cash Payment - Marketing - San Francisco - Shampoo","(1000)"
"67","Salary Expense","Cash Payment - Salary Expense","(23613)"
"67","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","8960"
"67","Retail","Revenue - Retail Sales Los Angeles - Body Wash","8384"
"67","Retail","Revenue - Retail Sales Los Angeles - Shampoo","10016"
"67","Retail","Revenue - Retail Sales New York - Mouthwash","7040"
"67","Retail","Revenue - Retail Sales New York - Body Wash","10824"
"67","Retail","Revenue - Retail Sales New York - Shampoo","8544"
"67","Retail","Revenue - Retail Sales Chicago - Mouthwash","3366"
"67","Retail","Revenue - Retail Sales Chicago - Body Wash","5704"
"67","Retail","Revenue - Retail Sales Chicago - Shampoo","4650"
"67","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","1080"
"67","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","1376"
"67","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","1488"
"67","Retail","Revenue - Retail Sales Miami - Mouthwash","512"
"67","Retail","Revenue - Retail Sales Miami - Body Wash","480"
"67","Retail","Revenue - Retail Sales Miami - Shampoo","558"
"67","Retail","Revenue - Retail Sales San Francisco - Mouthwash","4770"
"67","Retail","Revenue - Retail Sales San Francisco - Body Wash","6180"
"67","Retail","Revenue - Retail Sales San Francisco - Shampoo","5704"
"67","Rental Expense","Cash Payment - RentalLos Angeles","(2160)"
"67","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","(1024)"
"67","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"67","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","(280)"
"67","Rental Expense","Cash Payment - RentalNew York","(5360)"
"67","Rental Expense","Cash Payment - RentalChicago","(2960)"
"67","Rental Expense","Cash Payment - RentalWashington, D.C.","(4880)"
"67","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","(341)"
"67","Rental Expense","Cash Payment - RentalMiami","(2240)"
"67","Overflow Expense - Retail","Cash Payment - Overflow Fee San Francisco","(708)"
"67","Rental Expense","Cash Payment - RentalSan Francisco","(4480)"
"66","Wholesales (B2B)","Revenue - B2B SO ID: 9172","229215"
"66","Wholesales (B2B)","Revenue - B2B SO ID: 9774","60180"
"66","Wholesales (B2B)","Revenue - B2B SO ID: 9371","27439"
"66","Human Resource Expense","Counselled","(2000)"
"66","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 10235","(57760)"
"66","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - San Francisco - Mouthwash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - San Francisco - Body Wash","(1000)"
"66","Marketing Expense","Cash Payment - Marketing - San Francisco - Shampoo","(1000)"
"66","Salary Expense","Cash Payment - Salary Expense","(23613)"
"66","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","8096"
"66","Retail","Revenue - Retail Sales Los Angeles - Body Wash","8896"
"66","Retail","Revenue - Retail Sales Los Angeles - Shampoo","9920"
"66","Retail","Revenue - Retail Sales New York - Mouthwash","6240"
"66","Retail","Revenue - Retail Sales New York - Body Wash","10560"
"66","Retail","Revenue - Retail Sales New York - Shampoo","7680"
"66","Retail","Revenue - Retail Sales Chicago - Mouthwash","3060"
"66","Retail","Revenue - Retail Sales Chicago - Body Wash","5363"
"66","Retail","Revenue - Retail Sales Chicago - Shampoo","4464"
"66","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","1020"
"66","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","1536"
"66","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","1333"
"66","Retail","Revenue - Retail Sales Miami - Mouthwash","480"
"66","Retail","Revenue - Retail Sales Miami - Body Wash","512"
"66","Retail","Revenue - Retail Sales Miami - Shampoo","527"
"66","Retail","Revenue - Retail Sales San Francisco - Mouthwash","4590"
"66","Retail","Revenue - Retail Sales San Francisco - Body Wash","6720"
"66","Retail","Revenue - Retail Sales San Francisco - Shampoo","6107"
"66","Services","Revenue - Service Sales Order ID: 8494","290000"
"66","Services","Revenue - Service Sales Order ID: 9022","11000"
"66","Rental Expense","Cash Payment - RentalLos Angeles","(2160)"
"66","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","(1128)"
"66","Rental Expense","Cash Payment - RentalDetroit","(1800)"
"66","Rental Expense","Cash Payment - RentalNew York","(5360)"
"66","Rental Expense","Cash Payment - RentalChicago","(2960)"
"66","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(68)"
"66","Rental Expense","Cash Payment - RentalWashington, D.C.","(4880)"
"66","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","(341)"
"66","Rental Expense","Cash Payment - RentalMiami","(2240)"
"66","Overflow Expense - Retail","Cash Payment - Overflow Fee San Francisco","(767)"
"66","Rental Expense","Cash Payment - RentalSan Francisco","(4480)"
"65","Wholesales (B2B)","Revenue - B2B SO ID: 9528","196010"
"65","Wholesales (B2B)","Revenue - B2B SO ID: 9380","22839"
"65","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 9380","(7000)"
"65","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - San Francisco - Mouthwash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - San Francisco - Body Wash","(1000)"
"65","Marketing Expense","Cash Payment - Marketing - San Francisco - Shampoo","(1000)"
"65","Salary Expense","Cash Payment - Salary Expense","(23613)"
"65","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","5696"
"65","Retail","Revenue - Retail Sales Los Angeles - Body Wash","4896"
"65","Retail","Revenue - Retail Sales Los Angeles - Shampoo","5760"
"65","Retail","Revenue - Retail Sales New York - Mouthwash","4544"
"65","Retail","Revenue - Retail Sales New York - Body Wash","5874"
"65","Retail","Revenue - Retail Sales New York - Shampoo","4864"
"65","Retail","Revenue - Retail Sales Chicago - Mouthwash","1802"
"65","Retail","Revenue - Retail Sales Chicago - Body Wash","3503"
"65","Retail","Revenue - Retail Sales Chicago - Shampoo","2759"
"65","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","660"
"65","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","896"
"65","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","744"
